time,seconds_elapsed,z,y,x
1774021080654756400,24.84675634765625,-9.70871744903624,-1.2558796206526457,0.5778915848266333
1774021080664834300,24.856834228515623,-9.711947516998649,-1.2398761419653892,0.5578283093545585
1774021080674912500,24.86691259765625,-9.713384271803498,-1.2312981371037661,0.5517705802181735
1774021080684990500,24.876990478515626,-9.713388363456726,-1.229504239424318,0.5556938180765136
1774021080695068400,24.887068359375,-9.712321026486158,-1.2329912047572433,0.5665146334288641
1774021080705145300,24.897145263671874,-9.710578566733002,-1.2402252476640045,0.5804227107394486
1774021080715223300,24.907223388671873,-9.708563719779253,-1.2492824143446981,0.5945270778071134
1774021080725301200,24.91730126953125,-9.706661685550213,-1.2582916502304375,0.6064664123279974
1774021080735379500,24.92737939453125,-9.705133160808682,-1.265858139961958,0.6151219759378582
1774021080745457400,24.93745751953125,-9.704293202853203,-1.270195584644377,0.6194191616751253
1774021080755535400,24.947535400390624,-9.704206693613529,-1.2706892133802175,0.619764906372875
1774021080765612300,24.9576123046875,-9.704816349944473,-1.267626464808732,0.6164755825038999
1774021080775690200,24.967690185546875,-9.7060672267884,-1.2616925447151064,0.6089144995998591
1774021080785768200,24.977768310546875,-9.707828391242026,-1.254255964973569,0.5960621053546666
1774021080795846400,24.987846435546874,-9.70993033195734,-1.2461826947636903,0.5785063922567293
1774021080805924400,24.99792431640625,-9.712163205575942,-1.2381060635529457,0.5579946058321744
1774021080816002300,25.008002197265625,-9.714484341999889,-1.230191783297062,0.5346101865807548
1774021080826079500,25.01807958984375,-9.716875621050596,-1.2227077111519873,0.5076347205674275
1774021080836157400,25.028157470703125,-9.719298464283346,-1.2154136086210607,0.47790929825883355
1774021080846235400,25.0382353515625,-9.721683898115158,-1.2079564244829117,0.4473123172800988
1774021080856313300,25.048313232421876,-9.7239939286232,-1.2000604105360806,0.4173542187267914
1774021080866391300,25.058391357421876,-9.726329093572497,-1.1909867311120033,0.38788620524536815
1774021080876469200,25.06846923828125,-9.72871277383864,-1.180635213771835,0.35865886865202334
1774021080886546400,25.07854638671875,-9.731253690493107,-1.1686577026650309,0.3276046088924631
1774021080896624400,25.088624267578126,-9.7339687946707,-1.1550772133409977,0.29331757775675504
1774021080906702300,25.098702392578126,-9.736894326728581,-1.1394208675909787,0.2549286094612442
1774021080916780500,25.108780517578126,-9.740064188936351,-1.1211726787168532,0.21096542122997342
1774021080926858500,25.1188583984375,-9.743487733644246,-1.099369135448709,0.16191676469426602
1774021080936936400,25.1289365234375,-9.74707962065637,-1.0738660800755024,0.10788492205166257
1774021080947013400,25.139013427734376,-9.750611301913857,-1.0456476282637566,0.050878936136211264
1774021080957091300,25.14909130859375,-9.753896899455786,-1.0157959492269903,-0.005927342509900336
1774021080967169300,25.159169189453124,-9.756744690102337,-0.9863152954597025,-0.05915313117909245
1774021080977247500,25.16924755859375,-9.759027248081564,-0.9594365678191185,-0.10609938120860606
1774021080987325400,25.179325439453127,-9.76069430451095,-0.9369705420542508,-0.14600424309293739
1774021080997403400,25.1894033203125,-9.761728908255696,-0.9203413326840847,-0.17890556462444365
1774021081007480300,25.199480224609374,-9.762216984033584,-0.9092937228385358,-0.20661064182026312
1774021081017558300,25.209558349609374,-9.762221660208702,-0.9035804597582667,-0.23012917231274768
1774021081027636000,25.219635986328125,-9.761824769845605,-0.9026102995518595,-0.249919202067703
1774021081037714200,25.229714111328125,-9.761116913837194,-0.9055796707514673,-0.2662729737636633
1774021081047792000,25.239792236328125,-9.760224933433532,-0.9112159961380064,-0.27942128221550955
1774021081057870000,25.2498701171875,-9.759300219804048,-0.917821824143827,-0.28990455444287505
1774021081067947300,25.259947265625,-9.758492995074391,-0.923612024917826,-0.298570182789024
1774021081078025200,25.270025146484375,-9.757866387608647,-0.9275061828121542,-0.30684889417681843
1774021081088103200,25.280103271484375,-9.75743091880083,-0.9289809315398335,-0.3160935827862471
1774021081098181000,25.29018115234375,-9.757149179250002,-0.9283058818224817,-0.3266120541911572
1774021081108259300,25.30025927734375,-9.756932321628927,-0.9263224529203027,-0.33850068143811074
1774021081118337300,25.310337158203126,-9.756687406957148,-0.923957915746048,-0.3517677574314177
1774021081128414200,25.320414306640625,-9.75633143312633,-0.9219880039125681,-0.36649168116953224
1774021081138492200,25.3304921875,-9.755784320637582,-0.9209498930364847,-0.3832797343632206
1774021081148570000,25.340570068359376,-9.755048407578467,-0.9209458013832569,-0.4015902478838339
1774021081158648300,25.3506484375,-9.754124862992763,-0.9219348124206066,-0.4212647432340309
1774021081168726300,25.360726318359376,-9.753004334530234,-0.9238603005904704,-0.44246023760642855
1774021081178804200,25.37080419921875,-9.75164999731183,-0.927028847623989,-0.4651030447103083
1774021081188881200,25.380881103515627,-9.750136670139431,-0.9308728827662766,-0.48856140598077324
1774021081198959000,25.390958984375,-9.74864847740829,-0.9346994553171097,-0.5104620529478415
1774021081209037000,25.401037109375,-9.74743617900908,-0.937305400031805,-0.5285175687940791
1774021081219115300,25.411115234375,-9.746555889043211,-0.9384883262060582,-0.5424698871051893
1774021081229193200,25.421193115234374,-9.74596201480329,-0.9382002299796789,-0.5535281644752249
1774021081239271200,25.431271240234373,-9.745509010338782,-0.9368813294008373,-0.5636447040157392
1774021081249348000,25.44134814453125,-9.745094584318995,-0.9352157342761754,-0.5734891486166045
1774021081259426000,25.451426025390624,-9.744607677584886,-0.9336105641018598,-0.5842710932632907
1774021081269504000,25.46150390625,-9.743916772711277,-0.9321968248464166,-0.5978949833376332
1774021081279582200,25.471582275390624,-9.742934775936604,-0.9316113531086593,-0.6145815123856068
1774021081289660200,25.48166015625,-9.741718970406055,-0.9318307680130005,-0.6332334597550332
1774021081299738000,25.491738037109375,-9.74040554971993,-0.9329651788704096,-0.6515072214618325
1774021081309815300,25.501815185546874,-9.739080438596009,-0.9348497505079955,-0.6683917938325554
1774021081319893200,25.511893310546874,-9.737806765398382,-0.9373751773323863,-0.683254724182561
1774021081329971200,25.52197119140625,-9.736609080046415,-0.9407209806289524,-0.6956082289949059
1774021081340049200,25.532049072265625,-9.735524791941046,-0.94470018645823,-0.7053284626942128
1774021081350127000,25.542127197265625,-9.734522336900234,-0.9494001808427274,-0.7128069818813353
1774021081360205000,25.552205078125,-9.733567812654375,-0.954792687536031,-0.7186205635309219
1774021081370282200,25.5622822265625,-9.732602182492613,-0.9609215456798672,-0.7235101622033864
1774021081380360200,25.572360107421876,-9.731626030936837,-0.9676968119684606,-0.7275972853865474
1774021081390438100,25.582438232421875,-9.730625329461693,-0.9747171390593051,-0.7316036714836954
1774021081400516400,25.592516357421875,-9.729517075958848,-0.9815902396991848,-0.7371316411249339
1774021081410594300,25.60259423828125,-9.728259769374132,-0.9879244111567735,-0.7452172593597323
1774021081420671200,25.612671142578126,-9.726913615462184,-0.9935802449613809,-0.7552054963454604
1774021081430749200,25.622749267578126,-9.725530052149296,-0.9986176546066999,-0.7662971645284443
1774021081440827100,25.6328271484375,-9.724082775950432,-1.0034743008576332,-0.77822740242742
1774021081450905000,25.642905029296877,-9.722616210529207,-1.0081204461630433,-0.7904507780540734
1774021081460983300,25.6529833984375,-9.721055537083744,-1.013108171447739,-0.803165298198536
1774021081471061200,25.663061279296876,-9.719358085516095,-1.0180702508345245,-0.8173078783847391
1774021081481138200,25.67313818359375,-9.717430916845798,-1.0227399231459944,-0.8342216037847101
1774021081491216100,25.683216064453124,-9.715275200116634,-1.0271209877744316,-0.8537162855885922
1774021081501294000,25.693294189453123,-9.712938281601668,-1.0314010031811893,-0.8748891297377646
1774021081511372000,25.7033720703125,-9.710503747931122,-1.03594339585118,-0.8962826309002936
1774021081521450200,25.7134501953125,-9.708058108344673,-1.0411391378633676,-0.9165279118757694
1774021081531528200,25.723528076171874,-9.705717682698369,-1.0467523746352643,-0.934741467827931
1774021081541605000,25.733605224609374,-9.703447984200716,-1.052503631638363,-0.9516890224322676
1774021081551683000,25.74368310546875,-9.701043261146545,-1.0584998033132405,-0.9693940443404019
1774021081561761000,25.753760986328125,-9.69840414481461,-1.0645644371144474,-0.9889590149015187
1774021081571839000,25.7638388671875,-9.695486211541294,-1.0707833846945316,-1.0106200809590518
1774021081581917000,25.7739169921875,-9.692309335070847,-1.0774671002421528,-1.0337230163879692
1774021081591995100,25.7839951171875,-9.688845458352565,-1.0849322484910489,-1.0581005748625845
1774021081602072300,25.794072265625,-9.685110947999357,-1.0931153357509522,-1.0835617638554425
1774021081612150300,25.804150390625,-9.680933370053767,-1.101289435986802,-1.1122387730896472
1774021081622228200,25.814228271484374,-9.676278237724304,-1.1089495222859085,-1.1446641750719397
1774021081632306200,25.82430615234375,-9.67111866300404,-1.1162867333061992,-1.18057245073393
1774021081642384100,25.834384033203126,-9.665500823122262,-1.123336651817709,-1.219259251198545
1774021081652462300,25.84446240234375,-9.659268066212535,-1.1311351236741989,-1.260734805598855
1774021081662539300,25.854539306640625,-9.652265493974088,-1.1399402883552014,-1.305636315859854
1774021081672617200,25.8646171875,-9.64459832034707,-1.1494864075966178,-1.3530642758585512
1774021081682695200,25.874695068359376,-9.636272390550374,-1.1599955997165292,-1.402515119986981
1774021081692773000,25.884773193359376,-9.627276014146208,-1.171420664572343,-1.453863468299806
1774021081702851000,25.89485107421875,-9.617550738945603,-1.1837727811452001,-1.5072428840488195
1774021081712929300,25.90492919921875,-9.60711351608336,-1.1970153437517583,-1.56233889445737
1774021081723006200,25.915006103515626,-9.596360651400685,-1.2103207424614577,-1.6172094255469738
1774021081733084200,25.925084228515626,-9.585258242627978,-1.2234192934874444,-1.672261304552853
